datetime,posts,following,followers
2024-11-16T18:00:04.965783,10309,1499,32554
2024-11-16T18:01:13.955177,10309,1499,32555
2024-11-16T18:02:25.119582,10309,1499,32556
2024-11-16T18:03:34.856804,10309,1499,32558
2024-11-16T18:04:44.160847,10309,1499,32559
2024-11-16T18:06:00.664579,10309,1499,32560
2024-11-16T18:07:09.670105,10309,1499,32561
2024-11-16T18:08:19.618018,10309,1499,32563
2024-11-16T18:09:28.759335,10309,1499,32563
2024-11-16T18:10:37.855058,10309,1499,32565
2024-11-16T18:11:46.937376,10309,1499,32569
2024-11-16T18:12:56.381759,10309,1499,32571
2024-11-16T18:14:05.910132,10309,1499,32571
2024-11-16T18:15:27.739880,10309,1499,32571
2024-11-16T18:16:37.702697,10309,1499,32572
2024-11-16T18:17:46.994150,10309,1499,32575
2024-11-16T18:19:08.215757,10309,1499,32577
2024-11-16T18:20:17.609662,10309,1499,32577
2024-11-16T18:21:26.675441,10309,1499,32578
2024-11-16T18:22:35.905324,10309,1499,32580
2024-11-16T18:23:45.965850,10309,1499,32580
2024-11-16T18:24:56.149512,10309,1499,32582
2024-11-16T18:26:05.538781,10309,1499,32584
2024-11-16T18:27:14.800386,10309,1499,32589
2024-11-16T18:28:34.238558,10309,1499,32591
2024-11-16T18:29:46.321608,10309,1499,32593
2024-11-16T18:30:56.361535,10309,1499,32596
